"fecha","nombre_producto","vendido"
2021-08-04,Coca-Cola,54027.72
2018-04-20,Mineral Agua Mineral,49191.78
2019-02-15,Epura Agua Purificada,48944.46
2022-06-03,Sprite,60084.83
2019-08-22,Sprite,70131.08
2018-11-11,Del Valle Naranja,39645.10
2020-04-20,Del Valle Naranja,44991.81
2021-10-01,Del Valle Naranja,54379.21
2020-05-15,Fanta,91969.26
2019-12-27,Boing Mango,65692.15
2018-04-02,Fanta,53484.98
2021-07-23,Del Valle Naranja,85975.92
2019-01-20,Boing Guayaba,53262.07
2021-01-22,Sprite,38914.75
2018-09-07,Boing Guayaba,65223.34
2020-06-02,Mineral Agua Mineral,51920.31
2021-10-01,Coca-Cola,66021.00
2021-02-16,Manzanita Sol,108210.03
2019-07-29,Fanta,27543.10
2021-05-08,Coca-Cola,54871.70
2020-07-11,Coca-Cola,132194.54
2021-12-25,Mineral Agua Mineral,18989.30
2018-12-17,Pepsi,41730.67
2019-10-19,Coca-Cola,48522.84
2019-02-08,Epura Agua Purificada,55176.18
2018-01-21,Sprite,37467.40
2022-05-22,Epura Agua Purificada,25104.16
2022-01-28,Mineral Agua Mineral,38909.44
2020-07-25,Mineral Agua Mineral,86117.98
2022-04-07,Pepsi,73813.93
2019-12-11,Sprite,12580.19
2020-04-24,Boing Guayaba,51265.12
2021-09-21,Del Valle Naranja,62742.18
2019-11-10,Boing Mango,19725.88
2018-08-01,Coca-Cola,69917.44
2018-04-13,Del Valle Naranja,46988.67
2022-12-03,Sprite,56867.67
2020-12-29,Coca-Cola,81092.38
2018-04-13,Coca-Cola,34477.16
2019-05-04,Epura Agua Purificada,15994.97
2020-09-14,Boing Mango,37401.68
2020-05-09,Boing Mango,20175.81
2022-02-27,Boing Mango,22545.50
2019-12-21,Del Valle Naranja,77144.52
2019-12-01,Manzanita Sol,55761.01
2020-11-28,Epura Agua Purificada,30841.40
2018-03-10,Fanta,39579.10
2022-05-22,Manzanita Sol,87341.83
2021-11-05,Fanta,74629.05
2019-09-19,Epura Agua Purificada,30409.64
2020-01-12,Boing Guayaba,41975.96
2021-01-27,Sprite,75139.48
2021-11-30,Fanta,75179.79
2021-03-30,Mineral Agua Mineral,39630.70
2019-06-17,Coca-Cola,87724.74
2021-04-15,Sprite,32912.05
2022-09-17,Pepsi,92000.42
2021-05-31,Epura Agua Purificada,35717.34
2018-10-30,Boing Guayaba,46926.70
2020-08-02,Epura Agua Purificada,32683.36
2020-09-07,Manzanita Sol,86500.22
2019-01-21,Sprite,40595.74
2021-01-21,Manzanita Sol,53482.14
2018-07-30,Pepsi,42308.29
2018-11-17,Fanta,69167.87
2019-03-24,Sprite,71655.78
2019-09-03,Epura Agua Purificada,18782.17
2021-02-16,Fanta,51326.67
2021-02-22,Epura Agua Purificada,26314.80
2018-12-22,Mineral Agua Mineral,28987.76
2019-10-22,Manzanita Sol,25571.96
2019-09-11,Mineral Agua Mineral,66269.04
2018-02-14,Del Valle Naranja,64905.45
2019-04-12,Boing Mango,91829.60
2018-04-25,Epura Agua Purificada,26826.32
2022-10-27,Coca-Cola,97922.54
2019-09-18,Sprite,73718.53
2020-07-08,Del Valle Naranja,76192.29
2018-08-14,Manzanita Sol,78311.76
2021-06-27,Del Valle Naranja,51918.82
2019-03-28,Boing Guayaba,20642.05
2019-06-02,Mineral Agua Mineral,70387.68
2019-12-11,Manzanita Sol,84998.11
2020-10-28,Mineral Agua Mineral,34702.18
2018-06-11,Coca-Cola,102562.83
2019-06-02,Boing Mango,45470.83
2022-10-02,Manzanita Sol,92092.58
2021-03-31,Mineral Agua Mineral,37738.38
2020-04-19,Del Valle Naranja,65630.50
2018-09-05,Fanta,36175.19
2021-05-03,Del Valle Naranja,44510.42
2021-04-07,Boing Mango,17826.69
2021-08-04,Mineral Agua Mineral,42366.23
2021-01-19,Coca-Cola,27379.58
2022-05-27,Manzanita Sol,50770.83
2022-01-09,Del Valle Naranja,96343.90
2019-11-14,Coca-Cola,102082.68
2022-05-24,Coca-Cola,46042.52
2022-10-21,Mineral Agua Mineral,58226.22
2022-04-28,Boing Mango,36547.36
2019-05-17,Boing Mango,41182.06
2018-02-27,Fanta,61875.52
2022-08-21,Sprite,71473.02
2018-10-04,Mineral Agua Mineral,42587.74
2020-02-13,Boing Guayaba,51642.42
2019-05-21,Del Valle Naranja,59142.12
2020-05-24,Fanta,29720.03
2020-07-30,Epura Agua Purificada,26466.65
2021-06-29,Sprite,109150.56
2018-10-29,Boing Mango,40317.64
2021-06-02,Fanta,57385.96
2021-11-28,Sprite,38390.45
2018-05-03,Coca-Cola,74890.48
2019-07-23,Del Valle Naranja,53502.99
2022-03-10,Pepsi,66173.77
2020-11-25,Manzanita Sol,50011.46
2021-12-20,Sprite,80427.94
2022-03-05,Boing Guayaba,52270.34
2019-03-27,Boing Mango,39539.53
2022-09-05,Manzanita Sol,58073.08
2022-11-03,Coca-Cola,71256.62
2019-01-14,Epura Agua Purificada,53401.79
2019-08-08,Del Valle Naranja,32805.16
2018-07-10,Pepsi,55271.08
2022-12-07,Fanta,23733.65
2019-06-10,Epura Agua Purificada,42433.44
2020-01-24,Del Valle Naranja,72346.61
2018-06-12,Boing Mango,21290.74
2020-11-22,Mineral Agua Mineral,67200.16
2022-05-26,Sprite,48937.58
2021-07-12,Sprite,46049.73
2019-09-03,Fanta,43824.39
2022-09-13,Manzanita Sol,57643.58
2019-10-20,Boing Mango,65442.40
2020-11-25,Del Valle Naranja,58855.39
2019-02-04,Fanta,38132.96
2022-10-11,Del Valle Naranja,71717.74
2021-11-25,Sprite,82452.94
2022-05-31,Epura Agua Purificada,55257.26
2021-02-03,Fanta,88327.11
2018-06-10,Fanta,40827.78
2020-11-03,Epura Agua Purificada,35624.96
2018-11-23,Del Valle Naranja,66566.54
2022-12-07,Pepsi,69419.89
2021-07-20,Pepsi,83015.39
2021-02-26,Pepsi,51024.42
2020-02-18,Boing Guayaba,88761.12
2019-05-27,Del Valle Naranja,56618.68
2018-08-12,Pepsi,56747.64
2018-11-10,Mineral Agua Mineral,67525.62
2018-01-04,Epura Agua Purificada,42274.26
2020-05-14,Del Valle Naranja,33816.42
2019-07-29,Epura Agua Purificada,30066.13
2021-11-16,Mineral Agua Mineral,23476.43
2020-12-16,Del Valle Naranja,90186.62
2018-11-15,Coca-Cola,93734.61
2018-11-07,Sprite,83386.88
2018-03-08,Epura Agua Purificada,16053.56
2021-08-29,Fanta,130562.77
2021-04-16,Manzanita Sol,57186.71
2019-05-17,Mineral Agua Mineral,50332.56
2020-08-16,Fanta,41963.70
2018-07-26,Fanta,50407.32
2021-12-11,Sprite,52190.58
2019-10-27,Pepsi,58954.51
2021-11-17,Epura Agua Purificada,30952.72
2019-06-03,Fanta,29005.79
2021-09-17,Mineral Agua Mineral,27662.22
2022-05-10,Boing Mango,66723.43
2021-01-06,Coca-Cola,47477.56
2018-07-27,Mineral Agua Mineral,55755.60
2021-07-03,Mineral Agua Mineral,63948.42
2019-03-06,Boing Mango,74893.65
2021-07-30,Fanta,53888.60
2018-07-04,Sprite,35492.41
2021-01-28,Manzanita Sol,61371.21
2019-11-21,Sprite,49819.23
2020-12-19,Boing Mango,46390.96
2021-07-27,Fanta,69798.52
2021-04-07,Pepsi,59655.60
2019-09-05,Del Valle Naranja,55913.47
2019-03-07,Boing Mango,64958.39
2019-05-21,Sprite,45839.21
2022-03-01,Epura Agua Purificada,45363.85
2018-07-10,Mineral Agua Mineral,38480.12
2018-11-04,Epura Agua Purificada,21812.79
2020-01-26,Manzanita Sol,119419.53
2020-12-23,Sprite,93959.41
2021-05-04,Epura Agua Purificada,41674.49
2021-10-22,Boing Guayaba,52010.07
2020-04-08,Mineral Agua Mineral,55832.76
2022-12-25,Fanta,65687.88
2020-09-25,Fanta,93564.54
2020-01-03,Epura Agua Purificada,36911.44
2020-05-02,Fanta,42707.83
2021-11-02,Mineral Agua Mineral,39263.44
2022-01-06,Mineral Agua Mineral,36132.28
2019-04-12,Pepsi,63755.31
2021-09-16,Sprite,49288.88
2022-12-22,Pepsi,93109.18
2022-10-03,Manzanita Sol,68749.07
2020-12-22,Sprite,70031.18
2021-08-08,Manzanita Sol,34712.47
2021-01-11,Del Valle Naranja,54497.81
2022-12-29,Manzanita Sol,59247.75
2021-11-14,Del Valle Naranja,70382.69
2021-11-30,Mineral Agua Mineral,44700.93
2022-04-11,Coca-Cola,80938.02
2021-05-30,Boing Guayaba,53713.94
2018-01-12,Del Valle Naranja,45824.68
2019-07-18,Mineral Agua Mineral,69005.00
2019-07-14,Fanta,26410.84
2019-12-04,Coca-Cola,101054.07
2018-05-07,Boing Guayaba,24339.02
2020-08-21,Manzanita Sol,38503.65
2022-04-09,Sprite,55945.56
2020-01-30,Pepsi,53305.82
2018-11-30,Epura Agua Purificada,27521.53
2022-12-15,Boing Mango,80997.43
2022-08-23,Manzanita Sol,56355.84
2022-07-09,Del Valle Naranja,43426.40
2021-09-06,Fanta,64310.98
2022-07-11,Fanta,59407.19
2019-03-20,Mineral Agua Mineral,54247.33
2020-05-29,Sprite,75359.81
2021-07-15,Pepsi,71814.93
2018-12-30,Fanta,94236.25
2018-09-14,Pepsi,66518.13
2022-02-08,Coca-Cola,103169.15
2018-10-12,Boing Mango,39494.76
2022-07-24,Fanta,58430.60
2021-02-28,Sprite,93053.32
2018-04-02,Boing Mango,46922.82
2020-01-15,Sprite,67029.15
2018-11-22,Epura Agua Purificada,59583.67
2020-05-12,Fanta,40993.59
2018-04-08,Coca-Cola,59523.58
2019-05-09,Mineral Agua Mineral,43009.30
2021-02-03,Sprite,40658.96
2021-09-09,Fanta,80449.20
2021-01-03,Sprite,67647.70
2020-05-18,Coca-Cola,48788.47
2022-03-04,Boing Mango,35557.71
2020-08-14,Manzanita Sol,53252.71
2022-03-29,Sprite,45340.70
2020-12-15,Manzanita Sol,81313.69
2021-06-12,Coca-Cola,61967.99
2022-03-06,Sprite,45268.04
2021-06-11,Del Valle Naranja,70570.01
2019-07-27,Fanta,90922.44
2022-08-22,Boing Mango,37641.53
2022-10-04,Pepsi,54152.77
2019-09-16,Mineral Agua Mineral,47663.30
2020-12-04,Coca-Cola,81898.57
2021-05-15,Mineral Agua Mineral,71213.85
2020-03-05,Pepsi,27162.82
2018-01-13,Boing Guayaba,71069.00
2020-05-02,Coca-Cola,26561.51
2018-08-12,Sprite,50264.59
2020-11-04,Manzanita Sol,56356.81
2020-11-24,Fanta,66168.55
2019-12-04,Del Valle Naranja,48248.39
2021-12-21,Pepsi,40801.04
2021-09-26,Coca-Cola,78779.24
2019-10-27,Mineral Agua Mineral,69360.66
2021-06-15,Manzanita Sol,80359.76
2021-02-01,Del Valle Naranja,65529.32
2022-05-02,Epura Agua Purificada,40756.44
2020-06-16,Coca-Cola,28298.37
2019-01-06,Manzanita Sol,47431.27
2018-09-22,Pepsi,68357.08
2020-03-29,Coca-Cola,58151.84
2020-02-02,Coca-Cola,82928.09
2018-05-24,Del Valle Naranja,80333.59
2018-01-03,Fanta,36908.92
2018-06-16,Boing Guayaba,54391.00
2021-01-18,Coca-Cola,54682.67
2019-06-23,Sprite,57535.34
2022-08-05,Boing Mango,31845.24
2021-10-05,Manzanita Sol,55693.65
2022-04-28,Pepsi,62546.31
2018-05-20,Manzanita Sol,61169.05
2020-06-30,Pepsi,37205.79
2021-01-08,Del Valle Naranja,45576.54
2019-07-30,Manzanita Sol,53979.68
2022-03-11,Manzanita Sol,72955.07
2021-09-19,Del Valle Naranja,55038.60
2021-09-29,Del Valle Naranja,60313.28
2019-09-04,Pepsi,79268.16
2020-08-11,Manzanita Sol,110258.02
2019-06-02,Boing Guayaba,55113.39
2022-10-10,Fanta,25153.28
2022-05-11,Pepsi,39107.33
2022-01-21,Mineral Agua Mineral,44675.93
2019-08-31,Mineral Agua Mineral,53072.99
2020-08-06,Pepsi,71454.39
2021-09-22,Del Valle Naranja,87672.21
2022-06-01,Coca-Cola,66337.29
2019-11-27,Epura Agua Purificada,35881.64
2020-02-10,Sprite,66725.86
2018-12-28,Fanta,42428.02
2020-06-17,Boing Mango,55682.84
2022-02-12,Sprite,85974.39
2018-01-21,Epura Agua Purificada,35141.08
2020-08-27,Fanta,80363.91
2018-02-02,Fanta,19405.60
2018-10-04,Boing Mango,44863.96
2019-11-08,Boing Mango,59113.09
2021-08-07,Boing Mango,73094.06
2021-03-18,Sprite,67353.73
2019-12-27,Pepsi,61751.55
2022-07-05,Boing Guayaba,51887.69
2020-11-12,Boing Guayaba,44939.97
2021-12-04,Sprite,29441.03
2022-05-04,Fanta,29847.08
2019-04-19,Mineral Agua Mineral,36720.50
2022-07-09,Epura Agua Purificada,39060.92
2018-02-23,Pepsi,93126.67
2018-06-28,Epura Agua Purificada,54378.74
2020-03-26,Pepsi,58553.75
2019-12-25,Boing Mango,18929.42
2021-04-14,Pepsi,35561.43
2020-03-03,Manzanita Sol,52106.59
2020-09-22,Mineral Agua Mineral,34443.47
2018-07-14,Boing Mango,28447.91
2022-01-08,Pepsi,66129.26
2019-04-25,Coca-Cola,128859.18
2018-10-22,Boing Guayaba,44318.06
2021-08-03,Coca-Cola,61304.76
2018-03-17,Sprite,66358.96
2020-03-17,Del Valle Naranja,52177.32
2021-10-28,Mineral Agua Mineral,46353.29
2020-06-26,Del Valle Naranja,32911.68
2021-08-02,Manzanita Sol,101887.25
2020-01-05,Sprite,70807.56
2022-01-24,Epura Agua Purificada,32561.23
2018-08-22,Epura Agua Purificada,31539.75
2018-07-14,Pepsi,77401.17
2020-12-08,Coca-Cola,47703.57
2018-06-16,Mineral Agua Mineral,37205.91
2022-08-15,Sprite,56831.17
2020-09-26,Epura Agua Purificada,40131.45
2021-05-30,Manzanita Sol,51165.89
2021-01-12,Manzanita Sol,68035.55
2019-09-23,Sprite,22806.57
2021-07-13,Manzanita Sol,51539.96
2021-09-15,Coca-Cola,65928.61
2021-08-15,Sprite,43183.34
2020-05-24,Mineral Agua Mineral,40218.73
2022-06-08,Del Valle Naranja,56719.19
2019-02-17,Coca-Cola,69421.79
2019-04-28,Sprite,51851.94
2018-04-17,Del Valle Naranja,49749.04
2021-10-26,Boing Mango,43597.79
2021-10-24,Manzanita Sol,69588.69
2019-10-26,Epura Agua Purificada,38248.91
2020-07-31,Sprite,52718.85
2019-12-18,Del Valle Naranja,37487.96
2021-01-25,Sprite,53844.15
2020-05-29,Mineral Agua Mineral,31871.00
2018-04-25,Fanta,75233.74
2021-07-25,Del Valle Naranja,58826.49
2018-03-01,Fanta,25498.60
2022-06-21,Mineral Agua Mineral,72670.69
2019-08-26,Del Valle Naranja,54138.42
2019-09-22,Epura Agua Purificada,40295.55
2020-12-03,Fanta,53788.91
2019-09-29,Mineral Agua Mineral,71645.51
2022-07-16,Boing Mango,35770.69
2022-11-20,Del Valle Naranja,73724.65
2018-11-04,Sprite,24860.10
2019-07-07,Epura Agua Purificada,44102.28
2020-07-11,Pepsi,77058.91
2020-04-25,Manzanita Sol,59443.23
2018-06-20,Fanta,69144.38
2021-07-15,Sprite,76290.62
2019-08-30,Mineral Agua Mineral,53230.78
2021-02-10,Del Valle Naranja,57922.26
2020-01-15,Fanta,61800.76
2018-12-20,Mineral Agua Mineral,51937.88
2019-08-05,Del Valle Naranja,124340.69
2018-04-15,Manzanita Sol,89985.90
2021-12-03,Del Valle Naranja,91282.23
2022-08-21,Fanta,46319.02
2019-08-24,Manzanita Sol,44601.35
2018-05-04,Pepsi,58545.82
2020-05-06,Epura Agua Purificada,30504.92
2022-07-28,Del Valle Naranja,56730.03
2020-09-02,Del Valle Naranja,66052.21
2020-12-20,Sprite,37977.31
2020-10-12,Boing Guayaba,29518.61
2019-09-13,Coca-Cola,67648.64
2022-12-13,Boing Guayaba,38189.21
2020-10-18,Epura Agua Purificada,54895.65
2019-04-13,Del Valle Naranja,40820.22
2021-10-04,Manzanita Sol,69045.56
2021-05-11,Coca-Cola,101917.73
2019-02-05,Fanta,62675.56
2022-08-23,Del Valle Naranja,47432.12
2022-07-07,Pepsi,61080.10
2021-07-05,Coca-Cola,28849.22
2019-05-02,Mineral Agua Mineral,49925.09
2020-02-03,Pepsi,76088.34
2018-07-04,Coca-Cola,75724.04
2020-05-03,Mineral Agua Mineral,46639.85
2020-05-13,Manzanita Sol,54149.30
2020-05-08,Pepsi,44734.75
2020-06-20,Fanta,47152.69
2019-09-20,Sprite,76619.91
2020-08-28,Pepsi,41710.37
2021-04-15,Del Valle Naranja,68423.21
2021-10-27,Del Valle Naranja,85457.76
2022-01-31,Manzanita Sol,46661.13
2018-03-14,Manzanita Sol,46835.58
2018-06-28,Coca-Cola,105161.57
2020-02-23,Epura Agua Purificada,35712.53
2021-11-22,Boing Mango,79414.00
2020-01-14,Mineral Agua Mineral,34123.59
2021-09-17,Boing Mango,64872.54
2021-01-02,Boing Mango,55897.35
2019-04-24,Sprite,38413.61
2019-01-27,Del Valle Naranja,73452.78
2020-03-19,Mineral Agua Mineral,56600.89
2022-10-26,Coca-Cola,36955.16
2021-08-02,Sprite,53532.69
2022-05-07,Del Valle Naranja,77661.19
2021-12-30,Fanta,114163.16
2019-07-13,Mineral Agua Mineral,23184.50
2019-11-30,Coca-Cola,50988.37
2021-07-08,Coca-Cola,60991.65
2021-07-02,Boing Guayaba,65867.39
2021-12-18,Manzanita Sol,75605.05
2019-05-02,Coca-Cola,56062.30
2021-07-03,Epura Agua Purificada,22120.07
2019-06-27,Sprite,88879.07
2019-08-08,Fanta,65337.46
2020-01-21,Boing Mango,30890.10
2018-04-07,Pepsi,51489.24
2018-08-08,Boing Mango,54162.58
2022-04-22,Boing Mango,70802.80
2019-06-29,Coca-Cola,62756.98
2020-03-10,Pepsi,53084.79
2022-12-17,Mineral Agua Mineral,35721.48
2018-04-28,Pepsi,72066.30
2022-09-10,Sprite,38933.84
2020-01-11,Boing Guayaba,54046.79
2022-01-23,Pepsi,63303.09
2019-12-29,Sprite,61143.84
2022-03-11,Sprite,99051.77
2018-04-14,Mineral Agua Mineral,57452.01
2021-01-10,Mineral Agua Mineral,49675.78
2020-03-22,Epura Agua Purificada,34339.64
2021-03-22,Mineral Agua Mineral,50283.43
2022-10-08,Manzanita Sol,62504.00
2021-09-03,Epura Agua Purificada,24897.61
2020-02-09,Mineral Agua Mineral,68470.45
2020-12-03,Manzanita Sol,34975.03
2022-05-12,Sprite,55961.11
2018-03-09,Coca-Cola,99047.25
2018-07-31,Del Valle Naranja,69603.11
2021-12-06,Pepsi,56905.88
2019-05-22,Epura Agua Purificada,45963.98
2022-01-15,Boing Guayaba,46007.46
2022-12-30,Boing Mango,55703.55
2020-07-06,Pepsi,36448.13
2018-12-21,Del Valle Naranja,36963.62
2020-06-04,Mineral Agua Mineral,40648.13
2020-10-14,Sprite,69559.28
2021-03-25,Del Valle Naranja,52305.61
2018-11-12,Del Valle Naranja,57505.04
2019-12-17,Sprite,93222.30
2019-03-28,Fanta,73805.67
2020-10-20,Coca-Cola,82235.88
2019-09-03,Boing Guayaba,65756.73
2021-11-17,Del Valle Naranja,58379.41
2022-11-15,Fanta,36304.38
2021-11-12,Del Valle Naranja,63772.19
2021-12-02,Mineral Agua Mineral,48370.97
2022-02-16,Mineral Agua Mineral,50066.16
2021-05-10,Pepsi,42501.54
2022-06-27,Epura Agua Purificada,38593.25
2021-08-21,Boing Guayaba,27651.22
2020-02-19,Del Valle Naranja,63890.67
2018-10-12,Mineral Agua Mineral,37231.67
2018-10-21,Epura Agua Purificada,38731.04
2019-12-12,Manzanita Sol,37926.63
2019-03-06,Coca-Cola,51576.96
2022-06-16,Manzanita Sol,59224.00
2018-11-20,Boing Mango,51392.67
2019-06-06,Mineral Agua Mineral,40924.91
2021-07-28,Mineral Agua Mineral,50459.25
2018-06-19,Del Valle Naranja,36962.53
2020-11-13,Del Valle Naranja,44111.94
2021-03-11,Coca-Cola,26952.55
2018-05-13,Del Valle Naranja,69801.74
2022-12-20,Coca-Cola,72129.03
2022-11-07,Mineral Agua Mineral,93664.15
2021-10-14,Mineral Agua Mineral,49926.84
2019-10-09,Boing Guayaba,41128.48
2019-02-05,Coca-Cola,60559.78
2019-04-01,Epura Agua Purificada,57690.28
2021-11-07,Del Valle Naranja,51953.30
2018-05-20,Boing Mango,48950.45
2018-04-15,Boing Mango,58878.21
2020-05-10,Boing Mango,58499.95
2018-05-12,Boing Mango,36203.73
2019-07-20,Sprite,36573.47
2022-08-31,Fanta,38332.03
2022-04-30,Manzanita Sol,45374.26
2019-03-12,Del Valle Naranja,63754.94
2019-03-01,Del Valle Naranja,36477.83
2019-08-06,Mineral Agua Mineral,42016.76
2020-09-14,Epura Agua Purificada,23594.03
2018-04-19,Del Valle Naranja,69805.59
2019-05-07,Boing Guayaba,27079.71
2021-05-05,Manzanita Sol,66294.35
2019-10-15,Manzanita Sol,59686.08
2018-01-04,Fanta,112151.34
2019-07-11,Epura Agua Purificada,34043.42
2018-12-04,Mineral Agua Mineral,38295.43
2021-07-27,Boing Mango,35851.20
2020-06-23,Pepsi,60602.07
2020-08-21,Coca-Cola,102581.37
2018-03-18,Mineral Agua Mineral,37247.38
2020-06-10,Pepsi,60765.17
2019-02-24,Manzanita Sol,36577.17
2020-08-25,Coca-Cola,78450.52
2022-05-23,Pepsi,49544.84
2021-10-04,Boing Mango,51869.20
2019-11-23,Manzanita Sol,64023.69
2018-03-10,Del Valle Naranja,46399.35
2020-12-20,Manzanita Sol,57741.45
2018-06-23,Pepsi,65964.58
2019-05-14,Pepsi,85408.64
2018-03-24,Coca-Cola,84672.15
2020-05-20,Coca-Cola,56484.21
2019-05-01,Coca-Cola,59884.01
2020-07-27,Del Valle Naranja,28897.06
2021-02-28,Boing Mango,26078.73
2020-01-26,Fanta,70440.88
2020-06-27,Manzanita Sol,85048.37
2020-08-26,Boing Mango,75627.99
2018-01-03,Pepsi,48916.75
2020-05-26,Coca-Cola,85457.58
2022-07-13,Fanta,33885.08
2019-07-07,Fanta,76021.52
2022-07-20,Pepsi,56562.89
2020-01-21,Sprite,31655.74
2021-07-07,Fanta,56428.83
2019-08-25,Mineral Agua Mineral,11344.44
2019-06-25,Manzanita Sol,87286.68
2021-01-20,Manzanita Sol,73516.18
2022-04-19,Manzanita Sol,52338.85
2019-04-12,Sprite,58261.99
2020-11-23,Coca-Cola,75950.31
2018-10-19,Boing Mango,66285.39
2022-07-02,Pepsi,52764.35
2018-05-31,Coca-Cola,91674.23
2019-12-07,Del Valle Naranja,81307.97
2020-09-13,Sprite,47269.51
2019-08-21,Fanta,65791.46
2019-04-09,Del Valle Naranja,53952.06
2018-07-11,Boing Guayaba,77450.72
2019-04-08,Coca-Cola,86152.91
2022-12-03,Fanta,24401.05
2022-09-22,Coca-Cola,80340.27
2022-09-28,Coca-Cola,114169.19
2021-03-30,Boing Mango,82462.75
2022-09-16,Manzanita Sol,31136.32
2018-09-06,Mineral Agua Mineral,45789.64
2022-07-01,Sprite,73628.30
2018-08-02,Pepsi,67087.21
2019-09-16,Epura Agua Purificada,38654.59
2020-12-28,Fanta,62011.71
2020-10-21,Fanta,73416.85
2021-03-29,Fanta,41849.20
2021-09-15,Mineral Agua Mineral,30647.45
2018-01-27,Coca-Cola,95315.44
2019-03-29,Del Valle Naranja,113364.90
2019-07-15,Epura Agua Purificada,22196.06
2020-05-04,Fanta,63950.17
2018-06-14,Coca-Cola,85029.77
2020-08-17,Manzanita Sol,44456.99
2020-11-07,Mineral Agua Mineral,62276.43
2018-03-01,Epura Agua Purificada,31530.06
2019-08-09,Del Valle Naranja,48064.74
2021-06-19,Del Valle Naranja,55431.38
2021-03-28,Epura Agua Purificada,56184.77
2020-07-24,Del Valle Naranja,79508.58
2022-05-15,Fanta,64705.67
2020-11-29,Boing Mango,53929.49
2020-07-12,Pepsi,43086.02
2020-06-13,Del Valle Naranja,37520.30
2020-12-31,Fanta,108946.45
2019-02-03,Coca-Cola,52668.41
2020-06-26,Sprite,53272.09
2022-09-13,Fanta,60201.40
2020-05-11,Manzanita Sol,42113.25
2021-08-20,Mineral Agua Mineral,34142.52
2020-03-05,Sprite,51809.07
2019-08-14,Del Valle Naranja,78114.31
2021-08-01,Manzanita Sol,48043.64
2021-11-26,Mineral Agua Mineral,77008.39
2019-10-30,Boing Guayaba,51596.61
2022-04-30,Coca-Cola,30358.97
2020-02-06,Boing Mango,38246.97
2021-12-30,Manzanita Sol,69817.21
2019-10-21,Sprite,55322.09
2020-04-14,Coca-Cola,112292.93
2019-07-25,Pepsi,64993.85
2018-11-17,Manzanita Sol,32738.03
2020-05-22,Sprite,56095.34
2020-03-13,Del Valle Naranja,83808.79
2022-04-10,Boing Mango,53890.35
2021-04-29,Epura Agua Purificada,52951.99
2018-12-12,Del Valle Naranja,63967.48
2020-06-08,Sprite,41024.74
2020-05-26,Sprite,70157.85
2019-10-07,Del Valle Naranja,88766.26
2021-06-09,Fanta,76844.97
2020-11-18,Del Valle Naranja,43883.49
2018-03-31,Fanta,67841.51
2020-07-15,Sprite,56913.41
2021-08-07,Pepsi,100368.22
2022-02-18,Manzanita Sol,60465.58
2021-04-25,Sprite,27459.81
2022-01-27,Sprite,73808.39
2020-12-01,Epura Agua Purificada,30611.14
2018-05-02,Fanta,55514.01
2020-11-13,Sprite,69860.45
2020-10-02,Mineral Agua Mineral,59662.52
2019-08-16,Boing Mango,34748.03
2018-08-22,Pepsi,66943.56
2018-08-06,Del Valle Naranja,11265.11
